Total,Artist,Title,Country
"20,950,005",Danny Ocean,Me Rehúso,country/cr_daily_totals.html
"1,219,214",KAROL G,GATITA GANGSTER (w/ Dei V),country/cr_daily_totals.html
"2,191,917",Carin Leon,No Es Por Acá,country/cr_daily_totals.html
"14,792,711",Christian Nodal,De Los Besos Que Te Di,country/cr_daily_totals.html
"9,108,201",Feid,Ferxxo 100,country/cr_daily_totals.html
"1,517,168",KAROL G,"UNA NOCHE EN MEDELLÍN - REMIX (w/ Cris Mj, Ryan Castro)",country/cr_daily_totals.html
"1,366,432",Creedence Clearwater Revival,Have You Ever Seen The Rain,country/cr_daily_totals.html
"155,919",Bob Marley & The Wailers,Is This Love,country/cr_daily_totals.html
"5,205,485",Ryan Castro,Jordan,country/cr_daily_totals.html
"8,251,552",Harry Styles,As It Was,country/cr_daily_totals.html
"8,586,864",Camilo,La Mitad (w/ Christian Nodal),country/cr_daily_totals.html
"2,883,781",Jhayco,Holanda,country/cr_daily_totals.html
"1,051,874",KAROL G,EL BARCO,country/cr_daily_totals.html
"4,220,749",Tego Calderón,Pa' Que Retozen,country/cr_daily_totals.html
"2,568,377",Grupo Firme,El Tóxico (w/ Carin Leon),country/cr_daily_totals.html
"16,779",Luis Miguel,La Bikina - En Vivo,country/cr_daily_totals.html
"6,136,532",Rels B,cómo dormiste?,country/cr_daily_totals.html
"3,418,097",Bad Gyal,"Chulo pt.2 (w/ Tokischa, Young Miko)",country/cr_daily_totals.html
"3,490,463",Los Enanitos Verdes,Lamento Boliviano,country/cr_daily_totals.html
"10,113,829",Bad Bunny,Si Estuviésemos Juntos,country/cr_daily_totals.html
"56,019",SOMBRA PR,"Rojo 27 (w/ PRESSURE, GRANDE)",country/cr_daily_totals.html
"14,597,047",Bad Bunny,Efecto,country/cr_daily_totals.html
"200,834",Eugenio Esquivel,"Alucin (w/ Grupo Marca Registrada, Sebastian Esquivel)",country/cr_daily_totals.html
"5,901,883",Bad Bunny,WHERE SHE GOES,country/cr_daily_totals.html
"3,192,225",Tainy,MOJABI GHOST (w/ Bad Bunny),country/cr_daily_totals.html
"433,188",Eladio Carrion,TQMQA,country/cr_daily_totals.html
"2,431,709",Grupo Firme,Calidad (w/ Luis Mexia),country/cr_daily_totals.html
"1,714,730",Ryan Castro,"QUEMA (w/ Peso Pluma, SOG)",country/cr_daily_totals.html
"8,445,086",Arcángel,La Jumpa (w/ Bad Bunny),country/cr_daily_totals.html
"408,106",Ariana Grande,"yes, and?",country/cr_daily_totals.html
"284,344",Eladio Carrion,La Canción Feliz Del Disco (w/ Milo j),country/cr_daily_totals.html
"1,205,410",Julieta Venegas,Me Voy,country/cr_daily_totals.html
"7,692",Kany García,Hoy Ya Me Voy,country/cr_daily_totals.html
"8,983,130",Bacilos,Caraluna,country/cr_daily_totals.html
"1,684,281",Bad Bunny,THUNDER Y LIGHTNING (w/ Eladio Carrion),country/cr_daily_totals.html
"5,309,102",Beéle,Loco,country/cr_daily_totals.html
"1,875,905",Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57 (w/ Milo j)",country/cr_daily_totals.html
"11,487,500",Christian Nodal,Aquí Abajo,country/cr_daily_totals.html
"482,645",Feid,CUAL ES ESA (w/ Pirlo),country/cr_daily_totals.html
"3,305,934",Mora,MODELITO (w/ YOVNGCHIMI),country/cr_daily_totals.html
"1,597,179",El Chapo De Sinaloa,Le Hace Falta Un Beso,country/cr_daily_totals.html
"7,286,067",The Police,Every Breath You Take,country/cr_daily_totals.html
"689,889",Shakira,Dia de Enero,country/cr_daily_totals.html
"8,720,215",Becky G,MAMIII (w/ KAROL G),country/cr_daily_totals.html
"4,403,331",Arcángel,"Tu No Vive Asi (w/ Bad Bunny, Mambo Kingz, DJ Luian)",country/cr_daily_totals.html
"931,970",Trueno,"Mamichula - con Nicki Nicole (w/ Nicki Nicole, Bizarrap, Taiu, TATOOL)",country/cr_daily_totals.html
"2,371,100",KAROL G,PERO TÚ (w/ Quevedo),country/cr_daily_totals.html
"5,632,341",Morat,Cuando Nadie Ve,country/cr_daily_totals.html
"1,870,501",Bad Bunny,SEDA (w/ Bryant Myers),country/cr_daily_totals.html
"4,431,436",KAROL G,CAIRO (w/ Ovy On The Drums),country/cr_daily_totals.html
"5,028,749",Cosculluela,Madura (w/ Bad Bunny),country/cr_daily_totals.html
"1,307,645",Blaiz Fayah,Bad (w/ Tribal Kush),country/cr_daily_totals.html
"554,097",Vance Joy,Riptide,country/cr_daily_totals.html
"130,518",CDobleta,QUIENES SON,country/cr_daily_totals.html
"957,266",Yandar & Yostin,Te Pintaron Pajaritos (w/ Andy Rivera),country/cr_daily_totals.html
"38,647",Dei V,Single,country/cr_daily_totals.html
"1,885,371",Bad Bunny,TELEFONO NUEVO (w/ Luar La L),country/cr_daily_totals.html
"3,654,293",Arctic Monkeys,I Wanna Be Yours,country/cr_daily_totals.html
"1,159,293",La Oreja de Van Gogh,Rosas,country/cr_daily_totals.html
"1,398,961",Plan B,Candy,country/cr_daily_totals.html
"1,297,926",Taylor Swift,Cruel Summer,country/cr_daily_totals.html
"1,237,563",Bruno Mars,Just the Way You Are,country/cr_daily_totals.html
"5,065,584",Quevedo,PUNTO G,country/cr_daily_totals.html
"2,638,141",Mora,Tuyo,country/cr_daily_totals.html
"12,009,000",Christian Nodal,No Te Contaron Mal,country/cr_daily_totals.html
"5,344,265",Fuerza Regida,Bebe Dame (w/ Grupo Frontera),country/cr_daily_totals.html
"634,800",Don Omar,Guaya Guaya,country/cr_daily_totals.html
"4,707,317",Eladio Carrion,Mbappe,country/cr_daily_totals.html
"5,292,175",Morat,Besos En Guerra (w/ Juanes),country/cr_daily_totals.html
"268,913",Eladio Carrion,Tu Ritmo,country/cr_daily_totals.html
"10,577,182",Piso 21,Déjala Que Vuelva (w/ Manuel Turizo),country/cr_daily_totals.html
"4,221,153",Rels B,A Mí,country/cr_daily_totals.html
"5,761,970",Bad Bunny,"Diles (w/ Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz)",country/cr_daily_totals.html
"6,632",Dei V,Trending Remix (w/ Myke Towers),country/cr_daily_totals.html
"305,564",Xavi,Poco A Poco (w/ Los Dareyes De La Sierra),country/cr_daily_totals.html
"67,419",CDobleta,K.D.P. (w/ YOVNGCHIMI),country/cr_daily_totals.html
"5,094,982",Feid,Prohibidox,country/cr_daily_totals.html
"11,965,336",Bad Bunny,Moscow Mule,country/cr_daily_totals.html
"771,304",KAROL G,A Ella,country/cr_daily_totals.html
"25,505",Ankhal,"Dejame Saber (w/ Full Harmony, Panda Black)",country/cr_daily_totals.html
"578,715",Enrique Iglesias,Cuando Me Enamoro (w/ Juan Luis Guerra 4.40),country/cr_daily_totals.html
"19,030",Luis Miguel,Te necesito,country/cr_daily_totals.html
"66,821",Natasha Bedingfield,Unwritten,country/cr_daily_totals.html
"37,731",Camila,Todo Cambió,country/cr_daily_totals.html
"538,375",Mon Laferte,Tu Falta De Querer,country/cr_daily_totals.html
"3,199,012",Jhayco,"No Me Conoce - Remix (w/ J Balvin, Bad Bunny)",country/cr_daily_totals.html
"5,790,175",Eladio Carrion,Kemba Walker (w/ Bad Bunny),country/cr_daily_totals.html
"254,728",Eladio Carrion,Bendecido,country/cr_daily_totals.html
"84,339",Mesita,"Una Foto Remix (w/ Nicki Nicole, Tiago PZK, Emilia)",country/cr_daily_totals.html
"56,963",DJ Khaled,"Wild Thoughts (w/ Rihanna, Bryson Tiller)",country/cy_daily_totals.html
"697,397",Benson Boone,Beautiful Things,country/cz_daily_totals.html
"6,489,888",Viktor Sheen,Dopamin,country/cz_daily_totals.html
"22,565,110",Calin,Safír (w/ Viktor Sheen),country/cz_daily_totals.html
"1,787,056",Grey256,cool,country/cz_daily_totals.html
"269,622",Sofian Medjmedj,moonlight,country/cz_daily_totals.html
"17,770,581",STEIN27,Habibi,country/cz_daily_totals.html
"2,581,014",Ben Cristovao,MMA (w/ Sofian Medjmedj),country/cz_daily_totals.html
"2,551,941",Rohony,U Hřiště 380 (w/ mdmx),country/cz_daily_totals.html
"663,058",Natasha Bedingfield,Unwritten,country/cz_daily_totals.html
"207,635",Marko Damian,Lovesick,country/cz_daily_totals.html
"3,977,875",Tate McRae,greedy,country/cz_daily_totals.html
"29,212",Robin Zoot,Z BOKU NA BOK,country/cz_daily_totals.html
"7,594,382",Sofian Medjmedj,Slzy (w/ Ben Cristovao),country/cz_daily_totals.html
"5,506,778",Dollar Prync,Režim nerušit (w/ Hard Rico),country/cz_daily_totals.html
"12,587,161",Calin,Dívej (w/ Viktor Sheen),country/cz_daily_totals.html
"3,754,570",cassö,"Prada (w/ RAYE, D-Block Europe)",country/cz_daily_totals.html
"7,116,957",Robin Zoot,Givenchy,country/cz_daily_totals.html
"8,817,309",David Kushner,Daylight,country/cz_daily_totals.html
"4,236,533",Kenya Grace,Strangers,country/cz_daily_totals.html
"3,760,575",Hard Rico,Brick na brick,country/cz_daily_totals.html
"10,175,491",Miley Cyrus,Flowers,country/cz_daily_totals.html
"3,736,550",Viktor Sheen,Království,country/cz_daily_totals.html
"20,881,583",Viktor Sheen,Stíny,country/cz_daily_totals.html
"10,431,798",Vance Joy,Riptide,country/cz_daily_totals.html
"13,842,755",David Guetta,I'm Good (Blue) (w/ Bebe Rexha),country/cz_daily_totals.html
"815,455",STEIN27,Adikts,country/cz_daily_totals.html
"634,519",Alok,"LET'S GET FKD UP (w/ Mondello'G, CERES, Tribbs)",country/cz_daily_totals.html
"6,041,723",Separ,Sunset (w/ P T K),country/cz_daily_totals.html
"22,721,583",Calin,Hannah Montana,country/cz_daily_totals.html
"608,061",Nik Tendo,RANDAL,country/cz_daily_totals.html
"5,832,368",Ektor,King Kong,country/cz_daily_totals.html
"9,154,391",Calin,Cikády (w/ Viktor Sheen),country/cz_daily_totals.html
"6,385,642",Lord Huron,The Night We Met,country/cz_daily_totals.html
"2,105,144",SIMILIVINLIFE,Pussy Power (w/ Porsche Boy),country/cz_daily_totals.html
"463,442",Ofenbach,Overdrive (w/ Norma Jean Martine),country/cz_daily_totals.html
"955,817",Dua Lipa,Houdini,country/cz_daily_totals.html
"13,918,304",Kabát,Malá dáma,country/cz_daily_totals.html
"470,268",21 Savage,redrum,country/cz_daily_totals.html
"17,815,248",Tom Odell,Another Love,country/cz_daily_totals.html
"1,698,995",Travis Scott,FE!N,country/cz_daily_totals.html
"2,296,269",Travis Scott,MY EYES,country/cz_daily_totals.html
"1,207,353",Jack Harlow,Lovin On Me,country/cz_daily_totals.html
"3,314,237",STEIN27,"STFU (w/ Calin, SIMILIVINLIFE)",country/cz_daily_totals.html
"2,137,306",BENNETT,Vois sur ton chemin - Techno Mix,country/cz_daily_totals.html
"2,230,535",The Weeknd,"Popular (w/ Playboi Carti, Madonna)",country/cz_daily_totals.html
"25,449,448",Viktor Sheen,"Až na měsíc (w/ Calin, Hasan, Nik Tendo)",country/cz_daily_totals.html
"17,364,107",ŠKWOR,Síla Starejch Vín,country/cz_daily_totals.html
"12,827,030",OneRepublic,I Ain't Worried,country/cz_daily_totals.html
"2,114,495",STEIN27,Samota (w/ Sofian Medjmedj),country/cz_daily_totals.html
"446,784",Totally Nothin,Pondělí až neděle - Sped Up (w/ DJ Kadr),country/cz_daily_totals.html
"20,120,372",Calin,Praha/Vídeň,country/cz_daily_totals.html
"731,471",Rohony,"Cassiopea (w/ mdmx, Pavel Machát)",country/cz_daily_totals.html
"188,412",Rich Amiri,ONE CALL,country/cz_daily_totals.html
"10,961,360",Calin,Santé,country/cz_daily_totals.html
"9,353,297",Viktor Sheen,Ibalgin,country/cz_daily_totals.html
"3,294,760",P T K,VZHŮRU CELOU NOC (w/ Viktor Sheen),country/cz_daily_totals.html
"2,915,638",Viktor Sheen,WHO (w/ P T K),country/cz_daily_totals.html
"2,929,364",Viktor Sheen,Kdes to vzal?,country/cz_daily_totals.html
"695,158",Elley Duhé,MONEY ON THE DASH - SPED UP (w/ Whethan),country/cz_daily_totals.html
"3,288,814",STEIN27,DTB for Life,country/cz_daily_totals.html
"504,840",Sophie Ellis,Bextor - Murder On The Dancefloor,country/cz_daily_totals.html
"4,856,008",Doja Cat,Paint The Town Red,country/cz_daily_totals.html
"9,585,912",Linkin Park,In the End,country/cz_daily_totals.html
"1,163,546",Ektor,Bars,country/cz_daily_totals.html
"16,155,729",Viktor Sheen,Rozdělený světy,country/cz_daily_totals.html
"8,733,724",Macklemore & Ryan Lewis,"Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",country/cz_daily_totals.html
"289,833",Kygo,Whatever (w/ Ava Max),country/cz_daily_totals.html
"3,507,701",Dua Lipa,Dance The Night (From Barbie The Album),country/cz_daily_totals.html
"5,399,191",CANN,Princezna,country/cz_daily_totals.html
"2,654,077",Taylor Swift,Cruel Summer,country/cz_daily_totals.html
"2,292,066",P T K,NOCI JAK NA MOŘI,country/cz_daily_totals.html
"6,232,769",Ektor,Upgrade,country/cz_daily_totals.html
"13,068,113",The Neighbourhood,Sweater Weather,country/cz_daily_totals.html
"8,291,214",Eminem,Mockingbird,country/cz_daily_totals.html
"1,066,088",Robin Zoot,Kdo?,country/cz_daily_totals.html
"3,154,007",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",country/cz_daily_totals.html
"663,670",The Weeknd,"One Of The Girls (w/ JENNIE, Lily-Rose Depp)",country/cz_daily_totals.html
"3,090,490",Sofian Medjmedj,Prázdno (w/ STEIN27),country/cz_daily_totals.html
"5,781,780",Arctic Monkeys,I Wanna Be Yours,country/cz_daily_totals.html
"265,805",Dimitri Vegas & Like Mike,"Thank You (Not So Bad) (w/ Tiësto, Dido, W&W, Dimitri Vegas, Like Mike)",country/cz_daily_totals.html
"10,239,229",OneRepublic,Counting Stars,country/cz_daily_totals.html
"5,087,964",Vadak,Vitej,country/cz_daily_totals.html
"9,075,809",Eminem,Without Me,country/cz_daily_totals.html
"6,826,616",Ben Cristovao,"PRŠÍ, PRŠÍ (w/ Calin)",country/cz_daily_totals.html
"10,458,551",Imagine Dragons,Demons,country/cz_daily_totals.html
"11,707,926",Viktor Sheen,Virtuální drogy (w/ Calin),country/cz_daily_totals.html
"9,142,610",Sto zvířat,Nikdy Nic Nebylo,country/cz_daily_totals.html
"2,187,781",P T K,PTK OG,country/cz_daily_totals.html
"10,262,557",Viktor Sheen,Blessed,country/cz_daily_totals.html
"4,563,373",Kabát,Bára,country/cz_daily_totals.html
"4,778,870",Don Omar,Danza Kuduro (w/ Lucenzo),country/cz_daily_totals.html
"470,469",Ariana Grande,"yes, and?",country/cz_daily_totals.html
"4,831,727",Tiësto,Lay Low,country/cz_daily_totals.html
"765,513",Kanye West,Heartless,country/cz_daily_totals.html
"5,754,683",Kabát,RUMCAJS MILOVAL MANKU,country/cz_daily_totals.html
"7,987,280",Olga Lounova,"Jsem Optimista (w/ Miloš Knopp, Ondřej Valenta, Lukáš Čunta)",country/cz_daily_totals.html
"5,523,689",Kabát,Dole v dole,country/cz_daily_totals.html
"205,295",Artemas,if u think i'm pretty,country/cz_daily_totals.html
"10,691,755",Imagine Dragons,Bones,country/cz_daily_totals.html
"357,523",David Kushner,Skin and Bones,country/cz_daily_totals.html
"3,784,781",Coldplay,Viva La Vida,country/cz_daily_totals.html
"8,335,144",Eminem,The Real Slim Shady,country/cz_daily_totals.html
"6,435,675",Ektor,Než bude po všem,country/cz_daily_totals.html
"12,371,056",Harry Styles,As It Was,country/cz_daily_totals.html
"13,294,066",DIVOKEJ BILL,Plakala,country/cz_daily_totals.html
"1,522,975",Mitski,My Love Mine All Mine,country/cz_daily_totals.html
"5,426,031",Ben Cristovao,Poslední,country/cz_daily_totals.html
"3,044,817",Matt Sassari,Give It To Me - Full Vocal Mix,country/cz_daily_totals.html
"6,261,889",Linkin Park,Numb,country/cz_daily_totals.html
"6,363,482",CA$HANOVA BULHAR,Praha den a noc,country/cz_daily_totals.html
"3,199,105",Ben Cristovao,Nemusim nic,country/cz_daily_totals.html
"201,451",Teddy Swims,Lose Control,country/cz_daily_totals.html
"732,585",Tate McRae,exes,country/cz_daily_totals.html
"1,328,181",The Goo Goo Dolls,Iris,country/cz_daily_totals.html
"2,789,078",Ektor,Jako já,country/cz_daily_totals.html
"8,170,180",Avicii,Wake Me Up,country/cz_daily_totals.html
"1,766,783",SUICIDAL,IDOL - ecstacy (slowed),country/cz_daily_totals.html
"1,818,424",Creeds,Push Up - Main Edit,country/cz_daily_totals.html
"215,953",LXNGVX,Montagem Mysterious Game,country/cz_daily_totals.html
"16,368,712",Lewis Capaldi,Someone You Loved,country/cz_daily_totals.html
"1,239,111",Chase & Status,"Baddadan (w/ Bou, Flowdan, IRAH, Trigga, Takura)",country/cz_daily_totals.html
"615,028",Travis Scott,I KNOW ?,country/cz_daily_totals.html
"6,203,076",ThxSoMch,SPIT IN MY FACE!,country/cz_daily_totals.html
"559,967",Carly Rae Jepsen,Call Me Maybe,country/cz_daily_totals.html
"945,576",Ben Cristovao,Pro Nás Dva,country/cz_daily_totals.html
"5,022,467",WALK THE MOON,Shut Up and Dance,country/cz_daily_totals.html
"9,695,950",DIVOKEJ BILL,Tsunami,country/cz_daily_totals.html
"3,301,771",David Guetta,"Baby Don't Hurt Me (w/ Anne-Marie, Coi Leray)",country/cz_daily_totals.html
"2,847,977",Olivia Rodrigo,vampire,country/cz_daily_totals.html
"6,325,095",Calin,Benz (w/ Viktor Sheen),country/cz_daily_totals.html
"18,879,910",The Weeknd,Blinding Lights,country/cz_daily_totals.html
"10,651",¥$,"Talking / Once Again (w/ Kanye West, Ty Dolla $ign, North West)",country/cz_daily_totals.html
"391,634",Robin Zoot,Sellaví (w/ Hard Rico),country/cz_daily_totals.html
"3,538,312",Felix Jaehn,Call It Love (w/ Ray Dalton),country/cz_daily_totals.html
"1,394,632",Drake,IDGAF (w/ Yeat),country/cz_daily_totals.html
"178,164",Flo Milli,Never Lose Me,country/cz_daily_totals.html
"13,942,948",Calin,Růže (w/ STEIN27),country/cz_daily_totals.html
"6,518,241",The Weeknd,Starboy (w/ Daft Punk),country/cz_daily_totals.html
"51,761",Travis Scott,"Nightcrawler (w/ Swae Lee, Chief Keef)",country/cz_daily_totals.html
"907,909",Ben Cristovao,Perignon (w/ Calin),country/cz_daily_totals.html
"16,411,322",Wohnout,Svaz českých bohémů,country/cz_daily_totals.html
"715,809",Dollar Prync,Pasu Lubne,country/cz_daily_totals.html
"2,560,116",Major Lazer,"Lean On (w/ MØ, DJ Snake)",country/cz_daily_totals.html
"6,511,178",MEDUZA,"Bad Memories (w/ James Carter, Elley Duhé, FAST BOY)",country/cz_daily_totals.html
"2,206,783",Gunna,fukumean,country/cz_daily_totals.html
"1,717,069",The Offspring,The Kids Aren't Alright,country/cz_daily_totals.html
"551,307",Sofian Medjmedj,VMBR,country/cz_daily_totals.html
"12,043,400",Lost Frequencies,Where Are You Now (w/ Calum Scott),country/cz_daily_totals.html
"4,448,058",Chinaski,Víno,country/cz_daily_totals.html
"770,516",Separ,Bejšíí (w/ Peter Pann),country/cz_daily_totals.html
"8,289,801",Avicii,The Nights,country/cz_daily_totals.html
"17,338,870",Glass Animals,Heat Waves,country/cz_daily_totals.html
"9,822,775",Viktor Sheen,Sérum,country/cz_daily_totals.html
"59,725",Ace of Base,Happy Nation,country/cz_daily_totals.html
"784,717",Rihanna,We Found Love (w/ Calvin Harris),country/cz_daily_totals.html
"184,451",Refew,Mindset,country/cz_daily_totals.html
"9,916,675",P T K,Baby a Benzo (w/ Yzomandias),country/cz_daily_totals.html
"791,025",CA$HANOVA BULHAR,Swagged to Death,country/cz_daily_totals.html
"4,909,376",Eminem,Lose Yourself,country/cz_daily_totals.html
"3,746,136",Ektor,Pull up (w/ Dollar Prync),country/cz_daily_totals.html
"16,513,536",Imagine Dragons,Believer,country/cz_daily_totals.html
"208,029",Rihanna,S&M,country/cz_daily_totals.html
"26,627",Shy Smith,Soaked,country/cz_daily_totals.html
"114,183",Akon,Smack That (w/ Eminem),country/cz_daily_totals.html
"1,617,540",Reginald,Easy Easy (w/ Sofian Medjmedj),country/cz_daily_totals.html
"1,242,432",The Offspring,"You're Gonna Go Far, Kid",country/cz_daily_totals.html
"726,276",Robin Zoot,"Legendario (w/ Viktor Sheen, Resetedh)",country/cz_daily_totals.html
"5,884,920",Eminem,Godzilla (w/ Juice WRLD),country/cz_daily_totals.html
"306,546",Jagwar Twin,Bad Feeling (Oompa Loompa),country/cz_daily_totals.html
"5,438,524",Hozier,Take Me To Church,country/cz_daily_totals.html
"4,754,239",Lana Del Rey,Summertime Sadness,country/cz_daily_totals.html
"268,046",DIVOKEJ BILL,Malovaní,country/cz_daily_totals.html
"381,633",Rohony,"U Roháče (w/ mdmx, TOKYO DRIFT)",country/cz_daily_totals.html
"1,738,750",Lost Frequencies,Are You With Me,country/cz_daily_totals.html
"173,158",P T K,Dlouho,country/cz_daily_totals.html
"294,822",Adele,Set Fire to the Rain,country/cz_daily_totals.html
"438,085",Churaq Clique,Britney Spears,country/cz_daily_totals.html
"2,009,014",Viktor Sheen,Probuzení,country/cz_daily_totals.html
"162,500",Marnik,"Boyz In Paris (w/ Naeleck, VINAI)",country/cz_daily_totals.html
"1,389,149",Mandrage,Srouby a matice,country/cz_daily_totals.html
"2,024,489",Arctic Monkeys,Why'd You Only Call Me When You're High?,country/cz_daily_totals.html
"6,888,430",Calin,Hot Dropout (w/ fiedlerski),country/cz_daily_totals.html
"376,762",Richy Mitch & The Coal Miners,Evergreen,country/cz_daily_totals.html
"232,469",Yzomandias,"Puff Puff Pass [🦚🦚🐕] (w/ Dokkeytino, Smack)",country/cz_daily_totals.html
"9,013",Dollar Prync,Nonstop,country/cz_daily_totals.html
"2,050,734",Cigarettes After Sex,Apocalypse,country/cz_daily_totals.html
"156,405",Kanye West,Runaway (w/ Pusha T),country/cz_daily_totals.html
"4,415,024",Lil Peep,Star Shopping,country/cz_daily_totals.html
"4,912,995",Kabát,Burlaci,country/cz_daily_totals.html
"10,052,862",Axwell /\ Ingrosso,More Than You Know,country/cz_daily_totals.html
"882,084",The Script,Hall of Fame (w/ will.i.am),country/cz_daily_totals.html
"303,574",Drake,"Rich Baby Daddy (w/ Sexyy Red, SZA)",country/cz_daily_totals.html
"6,323,660",AC/DC,Highway to Hell,country/cz_daily_totals.html
"4,960,712",Michal Hruza,Zakazane uvolneni,country/cz_daily_totals.html
"1,013,314",Yzomandias,FUKK DAT,country/cz_daily_totals.html
"730,217",Sima,Bejby,country/cz_daily_totals.html
"2,543,503",Travis Scott,goosebumps,country/cz_daily_totals.html
"616,678",The Police,Every Breath You Take,country/cz_daily_totals.html
"3,685,141",KOJO,"Ali Bomaye (w/ Calin, Luca Brassi10x)",country/cz_daily_totals.html
"5,331,879",The Neighbourhood,Softcore,country/cz_daily_totals.html
"7,707,027",Gilli,555 (w/ KESI),country/dk_daily_totals.html
"440,270",Thor Farlov,Alt Det (w/ Noah Carter),country/dk_daily_totals.html
"555,738",Merro8,Intet Nyt (w/ Gilli),country/dk_daily_totals.html
"14,693,449",D1MA,I KNOW,country/dk_daily_totals.html
"1,519,346",Artigeardit,Sent (w/ Lamin),country/dk_daily_totals.html
"5,075,392",Baloosh,Danser Med Dæmoner (w/ Omar),country/dk_daily_totals.html
"475,717",Gobs,Livet Er Kort,country/dk_daily_totals.html
"17,219,720",Gobs,Tak For Sidst,country/dk_daily_totals.html
"1,829,312",Område 69,Varm,country/dk_daily_totals.html
"7,546,652",Gilli,Skarpt Lys,country/dk_daily_totals.html
"423,985",Gobs,Ud Af Hovedet (w/ ICEKIID),country/dk_daily_totals.html
"1,864,862",Mumle,Det Modsatte,country/dk_daily_totals.html
"8,385,548",Tate McRae,greedy,country/dk_daily_totals.html
"48,197",Branco,FEAR NOBODY,country/dk_daily_totals.html
"15,757,876",Ukendt Kunstner,Uden Dig,country/dk_daily_totals.html
"450,379",YG Marley,Praise Jah In The Moonlight,country/dk_daily_totals.html
"636,138",Benson Boone,Beautiful Things,country/dk_daily_totals.html
"7,276,803",Caroline Dubois,Tilfældigt (w/ D1MA),country/dk_daily_totals.html
"8,544,534",cassö,"Prada (w/ RAYE, D-Block Europe)",country/dk_daily_totals.html
"1,254,594",Noah Kahan,Stick Season,country/dk_daily_totals.html
"4,482,517",Jack Harlow,Lovin On Me,country/dk_daily_totals.html
"11,908,054",Ida Laurberg,Jeg Ka' Rigtig Godt Li' Dig (w/ andreas odbjerg),country/dk_daily_totals.html
"1,230,833",Teddy Swims,Lose Control,country/dk_daily_totals.html
"6,307,681",The Weeknd,"Popular (w/ Playboi Carti, Madonna)",country/dk_daily_totals.html
"17,016,201",D1MA,MOONLIGHT,country/dk_daily_totals.html
"1,611,557",URO,Godthåbsvej,country/dk_daily_totals.html
"2,242,277",Dua Lipa,Houdini,country/dk_daily_totals.html
"853,740",Natasha Bedingfield,Unwritten,country/dk_daily_totals.html
"10,820,577",URO,Føles Godt (w/ Mekdes),country/dk_daily_totals.html
"4,450,976",Branco,FORSVINDER (w/ Gobs),country/dk_daily_totals.html
"2,330,811",Benjamin Hav,Første Dag (w/ Ella Augusta),country/dk_daily_totals.html
"17,969,266",Gilli,Verden Vågner (w/ Saveus),country/dk_daily_totals.html
"32,212",Baloosh,Stemmer,country/dk_daily_totals.html
"649,728",Kygo,Whatever (w/ Ava Max),country/dk_daily_totals.html
"1,106,170",Ariana Grande,"yes, and?",country/dk_daily_totals.html
"696,469",Dimitri Vegas & Like Mike,"Thank You (Not So Bad) (w/ Tiësto, Dido, W&W, Dimitri Vegas, Like Mike)",country/dk_daily_totals.html
"8,541,738",Artigeardit,vi ku' blive (w/ Lamin),country/dk_daily_totals.html
"1,040,326",Sophie Ellis,Bextor - Murder On The Dancefloor,country/dk_daily_totals.html
"5,122,952",Merro8,2 Kanoner,country/dk_daily_totals.html
"458,402",Noah Carter,winwin,country/dk_daily_totals.html
"5,602,947",Gobs,Et Sted Herude,country/dk_daily_totals.html
"255,972",Gobs,Mit Hjem (w/ Aitch),country/dk_daily_totals.html
"2,158,051",Chris Brown,Angel Numbers / Ten Toes,country/dk_daily_totals.html
"24,838,649",D1MA,DRØM MIG VÆK,country/dk_daily_totals.html
"258,884",Gobs,Under Vand,country/dk_daily_totals.html
"27,837",Pil,Gangen,country/dk_daily_totals.html
"4,803,762",Kenya Grace,Strangers,country/dk_daily_totals.html
"1,939,455",Tate McRae,exes,country/dk_daily_totals.html
"245,121",Gobs,Never Lose,country/dk_daily_totals.html
"652,779",21 Savage,redrum,country/dk_daily_totals.html
"9,305,483",Lamin,Som Forleden,country/dk_daily_totals.html
"236,445",Gobs,Face 2 Face (w/ Mads Langer),country/dk_daily_totals.html
"21,787,842",Gilli,Kender Ik' I Morgen,country/dk_daily_totals.html
"19,861,889",Rocazino,All My Love,country/dk_daily_totals.html
"226,341",Gobs,Svært At Elske Dig,country/dk_daily_totals.html
"16,105,694",Miley Cyrus,Flowers,country/dk_daily_totals.html
"1,856,024",Malte Ebert,Mindst Ondt (w/ Svea S),country/dk_daily_totals.html
"6,350,855",Pil,Dronning Af Månen,country/dk_daily_totals.html
"7,628,197",Benny Jamz,"Under Radar (w/ Gilli, KESI, B.O.C)",country/dk_daily_totals.html
"8,308,796",Benny Jamz,Tudo Bem (w/ Gilli),country/dk_daily_totals.html
"4,587,126",Taylor Swift,Cruel Summer,country/dk_daily_totals.html
"18,694,096",Lamin,"Gode Dage, Gode Drinks",country/dk_daily_totals.html
"230,927",Gobs,Glem Mit Navn (w/ Malte Ebert),country/dk_daily_totals.html
"4,918,067",Guldimund,"Det´ kun vigtigt, hvad det er",country/dk_daily_totals.html
"20,781",MAS,U-vending,country/dk_daily_totals.html
"6,126,253",Tessa,Hvor Som Helst,country/dk_daily_totals.html
